Timestamp,Telescope,Filter,Magnitude,Error,Source
2025-02-16 02:47:03,,OMEGA_cal_apphot_gp,18.355494013,0.091,OMEGA_cal_apphot_gp
2025-02-16 02:42:41,,OMEGA_apphot_gp,20.191870008,0.079,OMEGA_apphot_gp
2025-02-16 02:42:41,,OMEGA_cal_apphot_gp,18.393001234,0.076,OMEGA_cal_apphot_gp
2025-02-16 02:41:33,,OMEGA_cal_apphot_gp,18.410271718,0.127,OMEGA_cal_apphot_gp
2025-02-16 02:41:33,,OMEGA_apphot_gp,20.210567944,0.135,OMEGA_apphot_gp
2025-02-16 02:38:40,,OMEGA_apphot_ip,18.90837097,0.13,OMEGA_apphot_ip
2025-02-16 02:38:40,,OMEGA_cal_apphot_ip,16.708075394,0.128,OMEGA_cal_apphot_ip
2025-02-16 02:36:13,,OMEGA_apphot_ip,18.927317363,0.152,OMEGA_apphot_ip
2025-02-16 02:36:13,,OMEGA_cal_apphot_ip,16.726623166,0.149,OMEGA_cal_apphot_ip
2025-02-16 02:16:19,,OMEGA_cal_apphot_gp,18.307706425,0.09,OMEGA_cal_apphot_gp
2025-02-16 02:16:19,,OMEGA_apphot_gp,20.09952535,0.094,OMEGA_apphot_gp
2025-02-16 02:16:14,,OMEGA_cal_apphot_gp,18.390501645,0.121,OMEGA_cal_apphot_gp
2025-02-16 02:16:14,,OMEGA_apphot_gp,20.18916382,0.129,OMEGA_apphot_gp
2025-02-16 02:10:50,,OMEGA_cal_apphot_gp,18.380946771,0.092,OMEGA_cal_apphot_gp
2025-02-16 02:10:50,,OMEGA_apphot_gp,20.17881921,0.096,OMEGA_apphot_gp
2025-02-16 02:10:42,,OMEGA_apphot_gp,20.237427775,0.13,OMEGA_apphot_gp
2025-02-16 02:10:42,,OMEGA_cal_apphot_gp,18.435080994,0.123,OMEGA_cal_apphot_gp
2025-02-16 02:06:49,,OMEGA_apphot_ip,18.760083165,0.086,OMEGA_apphot_ip
2025-02-16 02:06:49,,OMEGA_cal_apphot_ip,16.56290748,0.085,OMEGA_cal_apphot_ip
2025-02-16 02:06:42,,OMEGA_apphot_ip,18.798541127,0.096,OMEGA_apphot_ip
2025-02-16 02:06:42,,OMEGA_cal_apphot_ip,16.600556308,0.095,OMEGA_cal_apphot_ip
2025-02-16 02:04:24,,OMEGA_apphot_ip,18.77960443,0.051,OMEGA_apphot_ip
2025-02-16 02:04:24,,OMEGA_cal_apphot_ip,16.582018028,0.052,OMEGA_cal_apphot_ip
2025-02-16 02:04:16,,OMEGA_cal_apphot_ip,16.619264635,0.049,OMEGA_cal_apphot_ip
2025-02-16 02:04:16,,OMEGA_apphot_ip,18.817651525,0.048,OMEGA_apphot_ip
2025-02-16 02:01:54,,OMEGA_apphot_ip,18.761149407,0.08,OMEGA_apphot_ip
2025-02-16 02:01:54,,OMEGA_cal_apphot_ip,16.563951288,0.079,OMEGA_cal_apphot_ip
2025-02-16 02:01:51,,OMEGA_cal_apphot_ip,16.549779009,0.071,OMEGA_cal_apphot_ip
2025-02-16 02:01:51,,OMEGA_apphot_ip,18.746672543,0.071,OMEGA_apphot_ip
2025-02-16 01:59:27,,OMEGA_cal_apphot_ip,16.575357423,0.081,OMEGA_cal_apphot_ip
2025-02-16 01:59:27,,OMEGA_apphot_ip,18.772800677,0.082,OMEGA_apphot_ip
2025-02-16 01:59:26,,OMEGA_cal_apphot_ip,16.614387685,0.074,OMEGA_cal_apphot_ip
2025-02-16 01:59:26,,OMEGA_apphot_ip,18.812669762,0.074,OMEGA_apphot_ip
2025-02-15 09:06:14,ATLAS,o,> 19.014393726,,ATLAS
2025-02-15 08:58:53,ATLAS,o,> 18.944321917,,ATLAS
2025-02-15 08:55:37,,OMEGA_apphot_ip,18.753408404,0.063,OMEGA_apphot_ip
2025-02-15 08:55:37,,OMEGA_cal_apphot_ip,16.556373152,0.064,OMEGA_cal_apphot_ip
2025-02-15 08:53:11,,OMEGA_apphot_ip,18.73175242,0.065,OMEGA_apphot_ip
2025-02-15 08:53:11,,OMEGA_cal_apphot_ip,16.535172797,0.065,OMEGA_cal_apphot_ip
2025-02-15 08:52:50,ATLAS,o,> 18.786692553,,ATLAS
2025-02-15 08:50:44,,OMEGA_cal_apphot_ip,16.547449769,0.067,OMEGA_cal_apphot_ip
2025-02-15 08:50:44,,OMEGA_apphot_ip,18.744293244,0.066,OMEGA_apphot_ip
2025-02-15 08:49:50,,OMEGA_apphot_gp,20.091467872,0.084,OMEGA_apphot_gp
2025-02-15 08:49:50,,OMEGA_cal_apphot_gp,18.300264078,0.08,OMEGA_cal_apphot_gp
2025-02-15 08:48:17,,OMEGA_cal_apphot_ip,16.582727047,0.072,OMEGA_cal_apphot_ip
2025-02-15 08:48:17,,OMEGA_apphot_ip,18.780328687,0.072,OMEGA_apphot_ip
2025-02-15 08:44:24,,OMEGA_cal_apphot_gp,18.33019523,0.063,OMEGA_cal_apphot_gp
2025-02-15 08:44:24,,OMEGA_apphot_gp,20.123872916,0.064,OMEGA_apphot_gp
2025-02-15 08:40:24,,OMEGA_apphot_ip,18.717809089,0.085,OMEGA_apphot_ip
2025-02-15 08:40:24,,OMEGA_cal_apphot_ip,16.521522826,0.084,OMEGA_cal_apphot_ip
2025-02-15 08:37:59,,OMEGA_cal_apphot_ip,16.557006609,0.054,OMEGA_cal_apphot_ip
2025-02-15 08:37:59,,OMEGA_apphot_ip,18.754055475,0.054,OMEGA_apphot_ip
2025-02-15 08:35:34,,OMEGA_cal_apphot_ip,16.559395157,0.088,OMEGA_cal_apphot_ip
2025-02-15 08:35:34,,OMEGA_apphot_ip,18.756495357,0.089,OMEGA_apphot_ip
2025-02-15 08:33:09,,OMEGA_apphot_ip,18.774483635,0.087,OMEGA_apphot_ip
2025-02-15 08:33:09,,OMEGA_cal_apphot_ip,16.577004972,0.087,OMEGA_cal_apphot_ip
2025-02-15 02:59:13,,OMEGA_apphot_gp,20.085608122,0.077,OMEGA_apphot_gp
2025-02-15 02:59:13,,OMEGA_cal_apphot_gp,18.294851677,0.074,OMEGA_cal_apphot_gp
2025-02-15 02:53:47,,OMEGA_apphot_gp,20.06956224,0.062,OMEGA_apphot_gp
2025-02-15 02:53:47,,OMEGA_cal_apphot_gp,18.280030783,0.061,OMEGA_cal_apphot_gp
2025-02-15 02:52:00,,OMEGA_cal_apphot_gp,18.342677822,0.099,OMEGA_cal_apphot_gp
2025-02-15 02:52:00,,OMEGA_apphot_gp,20.137387228,0.105,OMEGA_apphot_gp
2025-02-15 02:49:47,,OMEGA_apphot_ip,18.757557544,0.05,OMEGA_apphot_ip
2025-02-15 02:49:47,,OMEGA_cal_apphot_ip,16.560434996,0.051,OMEGA_cal_apphot_ip
2025-02-15 02:47:21,,OMEGA_apphot_ip,18.753696204,0.062,OMEGA_apphot_ip
2025-02-15 02:47:21,,OMEGA_cal_apphot_ip,16.556654896,0.062,OMEGA_cal_apphot_ip
2025-02-15 02:46:34,,OMEGA_cal_apphot_gp,18.348865832,0.076,OMEGA_cal_apphot_gp
2025-02-15 02:46:34,,OMEGA_apphot_gp,20.144086694,0.079,OMEGA_apphot_gp
2025-02-15 02:44:56,,OMEGA_apphot_ip,18.723839427,0.075,OMEGA_apphot_ip
2025-02-15 02:44:56,,OMEGA_cal_apphot_ip,16.527426289,0.074,OMEGA_cal_apphot_ip
2025-02-15 02:42:31,,OMEGA_cal_apphot_ip,16.551360642,0.081,OMEGA_cal_apphot_ip
2025-02-15 02:42:31,,OMEGA_apphot_ip,18.748288168,0.082,OMEGA_apphot_ip
2025-02-15 02:42:31,,OMEGA_cal_apphot_ip,16.60891175,0.057,OMEGA_cal_apphot_ip
2025-02-15 02:42:31,,OMEGA_apphot_ip,18.807076141,0.056,OMEGA_apphot_ip
2025-02-15 02:40:06,,OMEGA_cal_apphot_ip,16.607716542,0.061,OMEGA_cal_apphot_ip
2025-02-15 02:40:06,,OMEGA_apphot_ip,18.805855246,0.06,OMEGA_apphot_ip
2025-02-15 02:37:41,,OMEGA_cal_apphot_ip,16.611520692,0.073,OMEGA_cal_apphot_ip
2025-02-15 02:37:41,,OMEGA_apphot_ip,18.809741154,0.074,OMEGA_apphot_ip
2025-02-15 02:35:16,,OMEGA_apphot_ip,18.816364132,0.08,OMEGA_apphot_ip
2025-02-15 02:35:16,,OMEGA_cal_apphot_ip,16.618004327,0.08,OMEGA_cal_apphot_ip
2025-02-15 02:19:57,,OMEGA_cal_apphot_gp,18.372759113,0.081,OMEGA_cal_apphot_gp
2025-02-15 02:19:57,,OMEGA_apphot_gp,20.16995482,0.084,OMEGA_apphot_gp
2025-02-15 02:14:30,,OMEGA_cal_apphot_gp,18.331949162,0.077,OMEGA_cal_apphot_gp
2025-02-15 02:14:30,,OMEGA_apphot_gp,20.125771816,0.08,OMEGA_apphot_gp
2025-02-15 02:10:30,,OMEGA_cal_apphot_ip,16.554288802,0.08,OMEGA_cal_apphot_ip
2025-02-15 02:10:30,,OMEGA_apphot_ip,18.751279259,0.081,OMEGA_apphot_ip
2025-02-15 02:08:05,,OMEGA_apphot_ip,18.776115,0.064,OMEGA_apphot_ip
2025-02-15 02:08:05,,OMEGA_cal_apphot_ip,16.578602014,0.064,OMEGA_cal_apphot_ip
2025-02-15 02:05:40,,OMEGA_cal_apphot_ip,16.585932503,0.06,OMEGA_cal_apphot_ip
2025-02-15 02:05:40,,OMEGA_apphot_ip,18.783603033,0.06,OMEGA_apphot_ip
2025-02-15 02:03:12,,OMEGA_cal_apphot_ip,16.54121988,0.055,OMEGA_cal_apphot_ip
2025-02-15 02:03:12,,OMEGA_apphot_ip,18.737929465,0.054,OMEGA_apphot_ip
2025-02-14 08:50:48,,OMEGA_apphot_gp,20.155151345,0.064,OMEGA_apphot_gp
2025-02-14 08:50:48,,OMEGA_cal_apphot_gp,18.359085777,0.063,OMEGA_cal_apphot_gp
2025-02-14 08:45:22,,OMEGA_apphot_gp,20.096886013,0.08,OMEGA_apphot_gp
2025-02-14 08:45:22,,OMEGA_cal_apphot_gp,18.305268583,0.077,OMEGA_cal_apphot_gp
2025-02-14 08:43:17,,OMEGA_cal_apphot_ip,16.545185505,0.061,OMEGA_cal_apphot_ip
2025-02-14 08:43:17,,OMEGA_apphot_ip,18.741980317,0.06,OMEGA_apphot_ip
2025-02-14 08:41:22,,OMEGA_apphot_ip,18.74271844,0.059,OMEGA_apphot_ip
2025-02-14 08:41:22,,OMEGA_cal_apphot_ip,16.545908098,0.059,OMEGA_cal_apphot_ip
2025-02-14 08:40:50,,OMEGA_cal_apphot_ip,16.562354154,0.069,OMEGA_cal_apphot_ip
2025-02-14 08:40:50,,OMEGA_apphot_ip,18.759517948,0.069,OMEGA_apphot_ip
2025-02-14 08:38:57,,OMEGA_apphot_ip,18.77674452,0.058,OMEGA_apphot_ip
2025-02-14 08:38:57,,OMEGA_cal_apphot_ip,16.57921829,0.058,OMEGA_cal_apphot_ip
2025-02-14 08:38:23,,OMEGA_cal_apphot_ip,16.535584058,0.059,OMEGA_cal_apphot_ip
2025-02-14 08:38:23,,OMEGA_apphot_ip,18.732172519,0.059,OMEGA_apphot_ip
2025-02-14 08:36:32,,OMEGA_apphot_ip,18.773453434,0.093,OMEGA_apphot_ip
2025-02-14 08:36:32,,OMEGA_cal_apphot_ip,16.575996446,0.092,OMEGA_cal_apphot_ip
2025-02-14 08:35:55,,OMEGA_apphot_ip,18.746381,0.069,OMEGA_apphot_ip
2025-02-14 08:35:55,,OMEGA_cal_apphot_ip,16.5494936,0.069,OMEGA_cal_apphot_ip
2025-02-14 08:34:07,,OMEGA_cal_apphot_ip,16.582781659,0.066,OMEGA_cal_apphot_ip
2025-02-14 08:34:07,,OMEGA_apphot_ip,18.780384472,0.066,OMEGA_apphot_ip
2025-02-14 03:11:06,ATLAS,o,> 18.847026752,,ATLAS
2025-02-14 03:08:17,ATLAS,o,> 18.816440611,,ATLAS
2025-02-14 02:49:04,,OMEGA_apphot_gp,20.103620295,0.093,OMEGA_apphot_gp
2025-02-14 02:49:04,,OMEGA_cal_apphot_gp,18.311488751,0.088,OMEGA_cal_apphot_gp
2025-02-14 02:46:27,ATLAS,o,> 19.089301784,,ATLAS
2025-02-14 02:44:24,,OMEGA_apphot_gp,20.024019487,0.084,OMEGA_apphot_gp
2025-02-14 02:44:24,,OMEGA_cal_apphot_gp,18.23796489,0.081,OMEGA_cal_apphot_gp
2025-02-14 02:43:39,,OMEGA_apphot_gp,20.220278948,0.134,OMEGA_apphot_gp
2025-02-14 02:43:39,,OMEGA_cal_apphot_gp,18.419241357,0.126,OMEGA_cal_apphot_gp
2025-02-14 02:39:38,,OMEGA_cal_apphot_ip,16.634688216,0.096,OMEGA_cal_apphot_ip
2025-02-14 02:39:38,,OMEGA_apphot_ip,18.833406584,0.097,OMEGA_apphot_ip
2025-02-14 02:38:58,,OMEGA_cal_apphot_gp,18.292079122,0.084,OMEGA_cal_apphot_gp
2025-02-14 02:38:58,,OMEGA_apphot_gp,20.082606408,0.088,OMEGA_apphot_gp
2025-02-14 02:37:13,,OMEGA_apphot_ip,18.800775778,0.075,OMEGA_apphot_ip
2025-02-14 02:37:13,,OMEGA_cal_apphot_ip,16.602743944,0.075,OMEGA_cal_apphot_ip
2025-02-14 02:34:57,,OMEGA_cal_apphot_ip,16.559077044,0.066,OMEGA_cal_apphot_ip
2025-02-14 02:34:57,,OMEGA_apphot_ip,18.756170407,0.066,OMEGA_apphot_ip
2025-02-14 02:34:48,,OMEGA_cal_apphot_ip,16.602266743,0.052,OMEGA_cal_apphot_ip
2025-02-14 02:34:48,,OMEGA_apphot_ip,18.800288322,0.051,OMEGA_apphot_ip
2025-02-14 02:32:28,,OMEGA_apphot_ip,18.767253887,0.061,OMEGA_apphot_ip
2025-02-14 02:32:28,,OMEGA_cal_apphot_ip,16.569927333,0.061,OMEGA_cal_apphot_ip
2025-02-14 02:32:23,,OMEGA_cal_apphot_ip,16.582080367,0.049,OMEGA_cal_apphot_ip
2025-02-14 02:32:23,,OMEGA_apphot_ip,18.779668109,0.048,OMEGA_apphot_ip
2025-02-14 02:29:59,,OMEGA_apphot_ip,18.751477829,0.075,OMEGA_apphot_ip
2025-02-14 02:29:59,,OMEGA_cal_apphot_ip,16.554483195,0.075,OMEGA_cal_apphot_ip
2025-02-14 02:27:34,,OMEGA_apphot_ip,18.763334035,0.092,OMEGA_apphot_ip
2025-02-14 02:27:34,,OMEGA_cal_apphot_ip,16.566089953,0.091,OMEGA_cal_apphot_ip
2025-02-14 02:19:26,ATLAS,o,> 18.550302283,,ATLAS
2025-02-13 09:00:07,,OMEGA_cal_apphot_gp,18.306710381,0.078,OMEGA_cal_apphot_gp
2025-02-13 09:00:07,,OMEGA_apphot_gp,20.09844698,0.081,OMEGA_apphot_gp
2025-02-13 08:54:41,,OMEGA_cal_apphot_gp,18.367202204,0.092,OMEGA_cal_apphot_gp
2025-02-13 08:54:41,,OMEGA_apphot_gp,20.163938617,0.097,OMEGA_apphot_gp
2025-02-13 08:51:49,,OMEGA_apphot_gp,20.08919219,0.092,OMEGA_apphot_gp
2025-02-13 08:51:49,,OMEGA_cal_apphot_gp,18.298162127,0.087,OMEGA_cal_apphot_gp
2025-02-13 08:50:41,,OMEGA_cal_apphot_ip,16.567714323,0.049,OMEGA_cal_apphot_ip
2025-02-13 08:50:41,,OMEGA_apphot_ip,18.764993316,0.047,OMEGA_apphot_ip
2025-02-13 08:48:16,,OMEGA_apphot_ip,18.748343309,0.063,OMEGA_apphot_ip
2025-02-13 08:48:16,,OMEGA_cal_apphot_ip,16.551414623,0.064,OMEGA_cal_apphot_ip
2025-02-13 08:46:23,,OMEGA_cal_apphot_gp,18.31016727,0.073,OMEGA_cal_apphot_gp
2025-02-13 08:46:23,,OMEGA_apphot_gp,20.102189591,0.075,OMEGA_apphot_gp
2025-02-13 08:45:51,,OMEGA_cal_apphot_ip,16.566986607,0.064,OMEGA_cal_apphot_ip
2025-02-13 08:45:51,,OMEGA_apphot_ip,18.76424996,0.064,OMEGA_apphot_ip
2025-02-13 08:43:26,,OMEGA_cal_apphot_ip,16.529810798,0.071,OMEGA_cal_apphot_ip
2025-02-13 08:43:26,,OMEGA_apphot_ip,18.726275183,0.071,OMEGA_apphot_ip
2025-02-13 08:42:23,,OMEGA_cal_apphot_ip,16.550831439,0.059,OMEGA_cal_apphot_ip
2025-02-13 08:42:23,,OMEGA_apphot_ip,18.747747591,0.059,OMEGA_apphot_ip
2025-02-13 08:42:14,,OGLE_I,16.163,0.014,OGLE
2025-02-13 08:39:58,,OMEGA_cal_apphot_ip,16.561104851,0.098,OMEGA_cal_apphot_ip
2025-02-13 08:39:58,,OMEGA_apphot_ip,18.758241795,0.099,OMEGA_apphot_ip
2025-02-13 08:37:33,,OMEGA_cal_apphot_ip,16.540276637,0.049,OMEGA_cal_apphot_ip
2025-02-13 08:37:33,,OMEGA_apphot_ip,18.736965949,0.048,OMEGA_apphot_ip
2025-02-13 08:35:08,,OMEGA_cal_apphot_ip,16.541793352,0.047,OMEGA_cal_apphot_ip
2025-02-13 08:35:08,,OMEGA_apphot_ip,18.738515262,0.046,OMEGA_apphot_ip
2025-02-13 02:50:12,,OMEGA_cal_apphot_gp,18.300262408,0.083,OMEGA_cal_apphot_gp
2025-02-13 02:50:12,,OMEGA_apphot_gp,20.091466065,0.087,OMEGA_apphot_gp
2025-02-13 02:50:03,,OMEGA_apphot_gp,20.227196682,0.091,OMEGA_apphot_gp
2025-02-13 02:50:03,,OMEGA_cal_apphot_gp,18.425630971,0.087,OMEGA_cal_apphot_gp
2025-02-13 02:44:46,,OMEGA_cal_apphot_gp,18.377994495,0.093,OMEGA_cal_apphot_gp
2025-02-13 02:44:46,,OMEGA_apphot_gp,20.175622921,0.097,OMEGA_apphot_gp
2025-02-13 02:44:37,,OMEGA_cal_apphot_gp,18.428905479,0.101,OMEGA_cal_apphot_gp
2025-02-13 02:44:37,,OMEGA_apphot_gp,20.230741836,0.107,OMEGA_apphot_gp
2025-02-13 02:40:37,,OMEGA_cal_apphot_ip,16.579544971,0.044,OMEGA_cal_apphot_ip
2025-02-13 02:40:37,,OMEGA_apphot_ip,18.777078223,0.042,OMEGA_apphot_ip
2025-02-13 02:40:37,,OMEGA_cal_apphot_ip,16.578075573,0.057,OMEGA_cal_apphot_ip
2025-02-13 02:40:37,,OMEGA_apphot_ip,18.775577245,0.057,OMEGA_apphot_ip
2025-02-13 02:38:12,,OMEGA_apphot_ip,18.773992664,0.06,OMEGA_apphot_ip
2025-02-13 02:38:12,,OMEGA_cal_apphot_ip,16.576524331,0.06,OMEGA_cal_apphot_ip
2025-02-13 02:38:12,,OMEGA_apphot_ip,18.741778469,0.07,OMEGA_apphot_ip
2025-02-13 02:38:12,,OMEGA_cal_apphot_ip,16.544987903,0.07,OMEGA_cal_apphot_ip
2025-02-13 02:35:47,,OMEGA_cal_apphot_ip,16.567150031,0.061,OMEGA_cal_apphot_ip
2025-02-13 02:35:47,,OMEGA_apphot_ip,18.764416896,0.06,OMEGA_apphot_ip
2025-02-13 02:35:46,,OMEGA_apphot_ip,18.743665933,0.053,OMEGA_apphot_ip
2025-02-13 02:35:46,,OMEGA_cal_apphot_ip,16.546835656,0.054,OMEGA_cal_apphot_ip
2025-02-13 02:33:22,,OMEGA_cal_apphot_ip,16.551026164,0.078,OMEGA_cal_apphot_ip
2025-02-13 02:33:22,,OMEGA_apphot_ip,18.747946501,0.078,OMEGA_apphot_ip
2025-02-13 02:33:21,,OMEGA_cal_apphot_ip,16.548071461,0.077,OMEGA_cal_apphot_ip
2025-02-13 02:33:21,,OMEGA_apphot_ip,18.744928297,0.077,OMEGA_apphot_ip
2025-02-12 09:25:42,ATLAS,o,> 18.226217639,,ATLAS
2025-02-12 09:19:02,ATLAS,o,> 18.757737871,,ATLAS
2025-02-12 09:16:08,,OMEGA_cal_apphot_gp,18.315529233,0.092,OMEGA_cal_apphot_gp
2025-02-12 09:16:08,,OMEGA_apphot_gp,20.107994734,0.097,OMEGA_apphot_gp
2025-02-12 09:10:42,,OMEGA_apphot_gp,20.07926116,0.085,OMEGA_apphot_gp
2025-02-12 09:10:42,,OMEGA_cal_apphot_gp,18.28898926,0.081,OMEGA_cal_apphot_gp
2025-02-12 09:06:42,,OMEGA_apphot_ip,18.738131613,0.1,OMEGA_apphot_ip
2025-02-12 09:06:42,,OMEGA_cal_apphot_ip,16.541417775,0.099,OMEGA_cal_apphot_ip
2025-02-12 09:05:45,ATLAS,o,> 19.014393726,,ATLAS
2025-02-12 09:04:16,,OMEGA_apphot_ip,18.772830148,0.073,OMEGA_apphot_ip
2025-02-12 09:04:16,,OMEGA_cal_apphot_ip,16.575386273,0.073,OMEGA_cal_apphot_ip
2025-02-12 09:03:45,ATLAS,o,> 18.786692553,,ATLAS
2025-02-12 09:01:51,,OMEGA_apphot_ip,18.741298158,0.072,OMEGA_apphot_ip
2025-02-12 09:01:51,,OMEGA_cal_apphot_ip,16.544517698,0.072,OMEGA_cal_apphot_ip
2025-02-12 08:59:22,,OMEGA_apphot_ip,18.739573,0.074,OMEGA_apphot_ip
2025-02-12 08:59:22,,OMEGA_cal_apphot_ip,16.542828837,0.074,OMEGA_cal_apphot_ip
2025-02-12 08:56:19,ATLAS,o,> 18.816440611,,ATLAS
2025-02-12 08:55:01,ATLAS,o,> 18.623525724,,ATLAS
2025-02-12 08:53:49,,OMEGA_cal_apphot_gp,18.277155145,0.09,OMEGA_cal_apphot_gp
2025-02-12 08:53:49,,OMEGA_apphot_gp,20.066448923,0.094,OMEGA_apphot_gp
2025-02-12 08:52:34,,OMEGA_apphot_gp,20.057623867,0.099,OMEGA_apphot_gp
2025-02-12 08:52:34,,OMEGA_cal_apphot_gp,18.269003818,0.094,OMEGA_cal_apphot_gp
2025-02-12 08:50:22,ATLAS,o,> 18.598565171,,ATLAS
2025-02-12 08:49:04,ATLAS,o,> 18.816440611,,ATLAS
2025-02-12 08:48:23,,OMEGA_apphot_gp,20.112187243,0.1,OMEGA_apphot_gp
2025-02-12 08:48:23,,OMEGA_cal_apphot_gp,18.319401674,0.095,OMEGA_cal_apphot_gp
2025-02-12 08:47:09,,OMEGA_cal_apphot_gp,18.368152264,0.085,OMEGA_cal_apphot_gp
2025-02-12 08:47:09,,OMEGA_apphot_gp,20.164967203,0.089,OMEGA_apphot_gp
2025-02-12 08:44:23,,OMEGA_apphot_ip,18.718023076,0.065,OMEGA_apphot_ip
2025-02-12 08:44:23,,OMEGA_cal_apphot_ip,16.521732311,0.065,OMEGA_cal_apphot_ip
2025-02-12 08:43:08,,OMEGA_cal_apphot_ip,16.513363442,0.085,OMEGA_cal_apphot_ip
2025-02-12 08:43:08,,OMEGA_apphot_ip,18.709474347,0.086,OMEGA_apphot_ip
2025-02-12 08:41:58,,OMEGA_cal_apphot_ip,16.539424666,0.061,OMEGA_cal_apphot_ip
2025-02-12 08:41:58,,OMEGA_apphot_ip,18.736095669,0.06,OMEGA_apphot_ip
2025-02-12 08:40:43,,OMEGA_cal_apphot_ip,16.584475182,0.071,OMEGA_cal_apphot_ip
2025-02-12 08:40:43,,OMEGA_apphot_ip,18.782114392,0.071,OMEGA_apphot_ip
2025-02-12 08:39:33,,OMEGA_apphot_ip,18.727352866,0.053,OMEGA_apphot_ip
2025-02-12 08:39:33,,OMEGA_cal_apphot_ip,16.530865807,0.054,OMEGA_cal_apphot_ip
2025-02-12 08:38:18,,OMEGA_cal_apphot_ip,16.567137873,0.08,OMEGA_cal_apphot_ip
2025-02-12 08:38:18,,OMEGA_apphot_ip,18.764404477,0.08,OMEGA_apphot_ip
2025-02-12 08:37:08,,OMEGA_cal_apphot_ip,16.539229795,0.082,OMEGA_cal_apphot_ip
2025-02-12 08:37:08,,OMEGA_apphot_ip,18.735896609,0.082,OMEGA_apphot_ip
2025-02-12 08:35:53,,OMEGA_apphot_ip,18.833837373,0.136,OMEGA_apphot_ip
2025-02-12 08:35:53,,OMEGA_cal_apphot_ip,16.635109941,0.134,OMEGA_cal_apphot_ip
2025-02-12 08:35:14,,OMEGA_apphot_ip,18.765240765,0.067,OMEGA_apphot_ip
2025-02-12 08:35:14,,OMEGA_cal_apphot_ip,16.567956566,0.067,OMEGA_cal_apphot_ip
2025-02-12 02:51:08,,OMEGA_apphot_gp,20.113427934,0.075,OMEGA_apphot_gp
2025-02-12 02:51:08,,OMEGA_cal_apphot_gp,18.320547647,0.072,OMEGA_cal_apphot_gp
2025-02-12 02:45:42,,OMEGA_cal_apphot_gp,18.286778156,0.104,OMEGA_cal_apphot_gp
2025-02-12 02:45:42,,OMEGA_apphot_gp,20.076867302,0.11,OMEGA_apphot_gp
2025-02-12 02:43:28,,OMEGA_apphot_ip,18.737963862,0.107,OMEGA_apphot_ip
2025-02-12 02:43:28,,OMEGA_cal_apphot_ip,16.541253554,0.106,OMEGA_cal_apphot_ip
2025-02-12 02:41:42,,OMEGA_cal_apphot_ip,16.530313239,0.065,OMEGA_cal_apphot_ip
2025-02-12 02:41:42,,OMEGA_apphot_ip,18.726788422,0.064,OMEGA_apphot_ip
2025-02-12 02:41:03,,OMEGA_apphot_ip,18.751483649,0.065,OMEGA_apphot_ip
2025-02-12 02:41:03,,OMEGA_cal_apphot_ip,16.554488893,0.065,OMEGA_cal_apphot_ip
2025-02-12 02:39:15,,OMEGA_cal_apphot_ip,16.551630688,0.07,OMEGA_cal_apphot_ip
2025-02-12 02:39:15,,OMEGA_apphot_ip,18.748564018,0.07,OMEGA_apphot_ip
2025-02-12 02:38:38,,OMEGA_cal_apphot_ip,16.567071544,0.056,OMEGA_cal_apphot_ip
2025-02-12 02:38:38,,OMEGA_apphot_ip,18.764336722,0.055,OMEGA_apphot_ip
2025-02-12 02:36:50,,OMEGA_apphot_ip,18.738215629,0.059,OMEGA_apphot_ip
2025-02-12 02:36:50,,OMEGA_cal_apphot_ip,16.541500024,0.06,OMEGA_cal_apphot_ip
2025-02-12 02:34:25,,OMEGA_apphot_ip,18.747988873,0.067,OMEGA_apphot_ip
2025-02-12 02:34:25,,OMEGA_cal_apphot_ip,16.551067645,0.067,OMEGA_cal_apphot_ip
2025-02-11 18:21:51,,OMEGA_apphot_gp,20.107837763,0.087,OMEGA_apphot_gp
2025-02-11 18:21:51,,OMEGA_cal_apphot_gp,18.315384245,0.083,OMEGA_cal_apphot_gp
2025-02-11 18:16:33,,OMEGA_apphot_gp,20.144385353,0.093,OMEGA_apphot_gp
2025-02-11 18:16:33,,OMEGA_cal_apphot_gp,18.349141691,0.089,OMEGA_cal_apphot_gp
2025-02-11 18:16:28,,OMEGA_cal_apphot_gp,18.397051677,0.088,OMEGA_cal_apphot_gp
2025-02-11 18:16:28,,OMEGA_apphot_gp,20.19625523,0.092,OMEGA_apphot_gp
2025-02-11 18:12:28,,OMEGA_apphot_ip,18.759406939,0.05,OMEGA_apphot_ip
2025-02-11 18:12:28,,OMEGA_cal_apphot_ip,16.562245481,0.051,OMEGA_cal_apphot_ip
2025-02-11 18:11:07,,OMEGA_apphot_gp,20.196012251,0.104,OMEGA_apphot_gp
2025-02-11 18:11:07,,OMEGA_cal_apphot_gp,18.396827247,0.099,OMEGA_cal_apphot_gp
2025-02-11 18:10:02,,OMEGA_apphot_ip,18.74797897,0.07,OMEGA_apphot_ip
2025-02-11 18:10:02,,OMEGA_cal_apphot_ip,16.55105795,0.07,OMEGA_cal_apphot_ip
2025-02-11 18:07:37,,OMEGA_cal_apphot_ip,16.576869193,0.05,OMEGA_cal_apphot_ip
2025-02-11 18:07:37,,OMEGA_apphot_ip,18.774344938,0.049,OMEGA_apphot_ip
2025-02-11 18:07:06,,OMEGA_apphot_ip,18.780188317,0.089,OMEGA_apphot_ip
