night,filename,filter,exptime,n_detected,n_good,fwhm_p25,fwhm_median,fwhm_p75,ellip_p25,ellip_median,ellip_p75,theta_mean,theta_concentration,snr_median,snr_p75,snr_max,mag_peak,mag_median
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0009.fit,I,120.0,1395,694,5.29,7.27,10.6475,0.28325,0.397,0.5327500000000001,1.8811068894560758,0.6882816248917052,29.66,64.6075,1702.0,15.24151625,15.17205
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0010.fit,I,120.0,1708,1007,4.55,5.35,7.5649999999999995,0.155,0.215,0.308,12.938441764920027,0.5797876897917315,37.71,73.675,1710.0,15.37707875,15.187
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0011.fit,I,120.0,1434,798,7.13,8.29,10.0525,0.3545,0.4215,0.483,2.4728175784914974,0.7949165531654687,37.46,73.615,1757.0,15.1260625,14.9748
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0012.fit,I,120.0,1604,971,5.33,6.15,8.344999999999999,0.214,0.273,0.36,15.866150774545781,0.6804557791558391,37.79,71.74,1337.0,15.787031249999998,15.1075
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0013.fit,I,120.0,1577,924,5.5675,6.35,8.3475,0.23375,0.298,0.378,12.664955342679635,0.715674943786205,37.540000000000006,70.7025,1336.0,15.161354999999999,15.09655
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0014.fit,I,120.0,1721,1042,4.67,5.425,7.637499999999999,0.142,0.206,0.298,28.57980793904561,0.5464037701824197,37.25,74.095,1350.0,15.81726375,15.1739
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0015.fit,I,120.0,1422,828,6.6675,7.635,9.6525,0.276,0.342,0.41725,2.633342930845169,0.7432351490298666,36.8,75.4425,1330.0,15.1375925,14.9605
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0016.fit,I,120.0,1598,957,5.1,5.89,8.17,0.165,0.23,0.324,7.662640787613636,0.6078233702693295,37.83,70.83,1342.0,15.783977500000002,15.1133
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0017.fit,I,120.0,1511,901,5.3,6.47,8.5,0.225,0.302,0.37,8.731986486646498,0.6664425976965016,36.98,69.99,1733.0,15.30566125,15.0771
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0018.fit,I,120.0,1344,732,6.5225,8.135000000000002,9.8925,0.34,0.409,0.47,1.0368505996360387,0.7884757888046297,35.25,69.635,1745.0,14.71359625,14.92085
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0019.fit,I,120.0,1516,881,5.82,6.71,8.89,0.259,0.322,0.407,4.554807367804113,0.7449764729510404,36.36,70.74,1748.0,15.2929925,15.0552
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0020.fit,I,120.0,1740,1088,4.547499999999999,5.17,7.672499999999999,0.143,0.204,0.297,12.522932091194486,0.5454070333003123,37.835,71.1125,1722.0,15.31084125,15.18545
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0021.fit,I,120.0,1485,880,5.717499999999999,6.675,8.844999999999999,0.199,0.2615,0.348,-5.1964458617391,0.6629517125667493,37.224999999999994,68.83,1761.0,15.214231250000001,15.06045
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0022.fit,I,120.0,1518,892,5.3475,6.19,8.54,0.167,0.226,0.311,3.1650286702930908,0.5976578494525613,36.625,67.6325,1748.0,15.28025375,15.06865
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0023.fit,I,120.0,1563,920,5.18,5.98,8.5125,0.137,0.198,0.29525,12.137354188289917,0.5176126903376737,36.97,70.41,1757.0,15.11764625,15.08215
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0024.fit,I,120.0,1400,790,6.57,7.595,9.565000000000001,0.25925,0.325,0.404,0.8983734037504831,0.7040567105489197,36.335,70.96000000000001,1760.0,15.309941250000001,15.0085
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0025.fit,I,120.0,1377,754,6.425,7.5,9.537500000000001,0.271,0.33,0.40874999999999995,0.9816825291439802,0.725719317284931,35.22,68.345,1760.0,15.088540000000002,15.029
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0026.fit,I,120.0,1298,714,7.365,9.285,10.977500000000001,0.36,0.426,0.50075,-2.894517908312109,0.776351571453261,36.19,67.965,1779.0,15.111473750000002,14.92425
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0027.fit,I,120.0,1560,910,5.59,6.34,8.59,0.203,0.263,0.34275,13.393191323066835,0.6574345665948109,37.175,68.5375,1754.0,15.230036249999998,15.0917
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0028.fit,I,120.0,1312,700,6.487500000000001,7.73,9.795,0.274,0.3495,0.412,1.416476118118381,0.7327671887869466,34.625,64.765,1748.0,14.972772499999998,14.98265
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0029.fit,I,120.0,1508,882,5.54,6.49,8.785,0.14,0.204,0.298,5.69361979920764,0.5365861862558838,37.275,73.33250000000001,1769.0,15.2837425,15.03935
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0030.fit,I,120.0,1370,783,6.9,7.8,9.735,0.273,0.342,0.421,6.383508822110776,0.7460623278079302,35.97,70.445,1768.0,15.2476075,14.984
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0031.fit,I,120.0,1573,945,5.13,5.88,8.11,0.104,0.173,0.284,34.979763056670414,0.3832627576042703,36.82,73.75,1754.0,15.301031250000001,15.1047
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0032.fit,I,120.0,1427,820,5.87,6.855,9.27,0.19675,0.257,0.35024999999999995,8.574200899903454,0.6428586265647483,35.955,70.08250000000001,1751.0,15.270394999999999,15.03745
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0001.fit,V,120.0,1380,734,3.8075,5.295,7.92,0.2655,0.371,0.476,-0.7619518411599424,0.3534549487866949,34.31,72.975,947.5,16.400599999999997,16.052999999999997
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0002.fit,V,120.0,1356,723,3.5949999999999998,4.87,7.51,0.2575,0.378,0.4845,0.8176326745303765,0.31294650737738894,33.05,67.64500000000001,935.5,16.417976250000002,16.1418
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0004.fit,V,120.0,1458,790,3.67,5.0,6.7675,0.211,0.314,0.435,8.75699743886516,0.3139857314558531,33.900000000000006,69.255,936.6,16.3373675,16.14525
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0005.fit,V,120.0,1438,789,3.87,5.13,6.99,0.212,0.33,0.455,5.67106795762951,0.25921990705007203,32.72,70.31,928.1,16.441734999999998,16.1341
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0006.fit,V,120.0,1653,990,4.2225,4.92,6.36,0.17325,0.281,0.416,33.339418173516854,0.3243550421367647,31.534999999999997,63.2475,937.1,16.52006875,16.30925
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0007.fit,V,120.0,1521,836,4.2,5.13,6.67,0.156,0.2625,0.425,6.056898661080282,0.23574452441722235,32.715,66.60749999999999,934.9,16.450125,16.22565
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0008.fit,V,120.0,1609,916,4.172499999999999,4.905,6.68,0.14975,0.268,0.42,33.57155346994137,0.26933765800181203,31.165,60.185,934.8,16.308335,16.29175
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0009.fit,V,120.0,1562,846,3.9725,4.995,7.075,0.155,0.252,0.42874999999999996,10.297664947304428,0.22922503859867482,31.825,63.7375,936.9,16.524475,16.29085
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0010.fit,V,120.0,1527,832,4.1850000000000005,5.1850000000000005,6.84,0.192,0.2965,0.442,16.67774384660903,0.291764096320889,31.59,61.519999999999996,931.7,16.5059125,16.26315
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0011.fit,V,120.0,1577,873,4.09,5.02,6.77,0.147,0.264,0.43,34.603996333154036,0.1869378807275983,31.64,65.0,939.4,16.7551525,16.2799
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0012.fit,V,120.0,1426,736,3.8175,4.975,7.9125,0.262,0.3745,0.48124999999999996,2.051385916117574,0.2930396249058365,34.349999999999994,69.9,937.3,16.27454875,16.229999999999997
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0013.fit,V,120.0,1466,795,3.915,5.27,7.21,0.232,0.335,0.4545,5.168125002011429,0.34546566428666053,32.32,65.08,938.5,16.541800000000002,16.1681
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0014.fit,V,120.0,1503,813,4.04,5.16,6.83,0.22,0.317,0.437,12.725895724108936,0.34583315780209045,31.67,60.54,934.2,16.540518749999997,16.255
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0015.fit,V,120.0,1562,871,4.22,5.23,6.835,0.1955,0.302,0.438,12.960063071616823,0.31042753392313593,32.73,65.74000000000001,940.1,16.49719375,16.2497
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0016.fit,V,120.0,1504,843,4.06,5.28,6.89,0.2365,0.347,0.4625,5.334546903450601,0.3709989970089568,33.08,67.67,937.6,16.91105875,16.2401
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0017.fit,V,120.0,1465,801,3.91,5.08,6.69,0.221,0.341,0.456,2.4071451856038895,0.3386871942466865,32.12,66.99,924.8,16.49658125,16.2204
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0018.fit,V,120.0,1484,802,3.9,5.155,6.965,0.25425,0.363,0.46475,0.8212695645049135,0.3829465700837733,32.795,66.1725,928.4,16.432401249999998,16.181150000000002
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0019.fit,V,120.0,1375,713,3.76,5.02,7.46,0.277,0.391,0.485,4.322272046776834,0.3502446000226176,32.14,63.39,928.9,16.313025000000003,16.2243
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0021.fit,V,120.0,1588,907,4.18,4.79,6.475,0.142,0.263,0.425,27.172939902278884,0.22603581854031374,30.6,63.42,536.9,16.4063025,16.3067
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0022.fit,V,120.0,1372,775,3.865,5.27,7.6,0.2615,0.389,0.488,-4.8062479063220085,0.3642781395412527,33.75,72.64,528.5,16.323425,16.1982
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0023.fit,V,120.0,1506,852,4.1274999999999995,5.14,6.64,0.15875,0.272,0.4375,10.590933834323824,0.25635984419191243,31.615000000000002,70.705,533.2,16.658085,16.2282
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0024.fit,V,120.0,1562,902,4.21,4.98,6.6,0.18125,0.2735,0.42,-0.5620614413721409,0.32327666535932315,33.49,74.5175,535.5,16.28259,16.2174
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0025.fit,V,120.0,1508,862,4.1025,5.17,6.7675,0.18425,0.302,0.43174999999999997,4.005425765151065,0.31758345475377625,32.150000000000006,67.6175,536.3,16.309965,16.2817
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0026.fit,V,120.0,1448,749,3.95,5.05,6.5,0.208,0.308,0.44,2.8192444328010158,0.2859612256644881,31.01,71.99,521.5,16.3630425,16.257
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0027.fit,V,120.0,1401,731,3.855,5.14,7.69,0.276,0.384,0.478,-6.540720032882147,0.35190260296672315,32.54,68.73,525.8,16.5141425,16.2509
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0028.fit,V,120.0,1619,946,4.1,4.86,6.7175,0.17025,0.277,0.41474999999999995,6.494682459432905,0.3184348087023398,31.585,67.2875,445.8,16.921406249999997,16.270049999999998
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0029.fit,V,120.0,1462,795,4.18,5.37,8.135000000000002,0.277,0.399,0.506,-2.2941367066328358,0.4378135075285224,33.08,71.6,534.3,16.40779125,16.1927
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0030.fit,V,120.0,1502,825,3.99,5.53,7.12,0.224,0.335,0.434,6.741450044475197,0.36636931678881446,31.19,69.93,443.7,16.415253749999998,16.2116
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0031.fit,V,120.0,1589,913,4.23,5.29,6.88,0.226,0.322,0.447,0.2882827789979907,0.38320493277693507,31.76,62.42,537.9,16.384128750000002,16.3065
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0032.fit,V,120.0,1729,1017,3.89,4.63,6.5,0.127,0.244,0.402,34.73294402200033,0.193486693602971,30.79,64.33,542.8,16.64319125,16.3585
