file,simple,bitpix,naxis,naxis1,naxis2,bscale,bzero,ccdsize,ccdsum,pixsize1,pixsize2,adcrate,gain,rdnoise,camtem,exptime,date,observat,telescop,date-obs,time-obs,ut,st,ha,ra,dec,equinox,mjd-obs,zd,airmass,ra2000,dec2000,dome-az,imagetyp,object,instrume,instrmod,observer,optele,prog-id,detector,pixscale,filter01,filter02,comment,night
OGLE-2024-BLG-0034i0001.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-05T23:41:58,CASLEO,HSH,2025-06-06,02:40:20.993,02:40:20.1,15:02:17.3,-02:43:38.8,17:45:56.1,-39:06:49.7,2025.4,60832.111343,33.8,1.2,17:44:10.4,-39:06:16.5,298.8,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0002.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-05T23:43:36,CASLEO,HSH,2025-06-06,02:41:58.764,02:41:57.7,15:03:55.3,-02:42:01.1,17:45:56.4,-39:06:49.7,2025.4,60832.112465,33.5,1.2,17:44:10.6,-39:06:16.5,298.8,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0003.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-05T23:45:14,CASLEO,HSH,2025-06-06,02:43:36.794,02:43:35.7,15:05:33.5,-02:40:22.8,17:45:56.3,-39:06:49.7,2025.4,60832.1136,33.2,1.19,17:44:10.6,-39:06:16.5,298.8,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0004.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-05T23:46:52,CASLEO,HSH,2025-06-06,02:45:14.880,02:45:14.0,15:07:12.0,-02:38:44.1,17:45:56.1,-39:06:49.7,2025.4,60832.114745,32.9,1.19,17:44:10.4,-39:06:16.5,298.8,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0005.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-05T23:48:30,CASLEO,HSH,2025-06-06,02:46:52.977,02:46:51.8,15:08:50.1,-02:37:05.9,17:45:56.1,-39:06:49.7,2025.4,60832.115868,32.6,1.19,17:44:10.4,-39:06:16.5,298.8,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0006.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-05T23:50:08,CASLEO,HSH,2025-06-06,02:48:31.007,02:48:30.1,15:10:28.5,-02:35:27.5,17:45:56.0,-39:06:49.7,2025.4,60832.117014,32.2,1.18,17:44:10.3,-39:06:16.5,298.8,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0007.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-05T23:51:46,CASLEO,HSH,2025-06-06,02:50:09.042,02:50:09.0,15:12:06.6,-02:33:49.2,17:45:56.0,-39:06:49.7,2025.4,60832.11816,31.9,1.18,17:44:10.2,-39:06:16.5,298.8,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0008.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-05T23:53:24,CASLEO,HSH,2025-06-06,02:51:47.068,02:51:47.1,15:13:45.0,-02:32:10.8,17:45:55.9,-39:06:49.7,2025.4,60832.119294,31.6,1.17,17:44:10.2,-39:06:16.5,298.8,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0009.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-05T23:55:02,CASLEO,HSH,2025-06-06,02:53:25.097,02:53:25.1,15:15:23.5,-02:30:32.3,17:45:55.8,-39:06:49.7,2025.4,60832.120428,31.3,1.17,17:44:10.1,-39:06:16.5,298.8,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0010.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-05T23:56:40,CASLEO,HSH,2025-06-06,02:55:03.125,02:55:03.2,15:17:01.8,-02:28:54.1,17:45:55.9,-39:06:49.7,2025.4,60832.121563,31.0,1.17,17:44:10.2,-39:06:16.5,298.8,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0011.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-05T23:58:18,CASLEO,HSH,2025-06-06,02:56:41.165,02:56:41.2,15:18:40.1,-02:27:15.7,17:45:55.9,-39:06:49.7,2025.4,60832.122697,30.6,1.16,17:44:10.1,-39:06:16.5,298.8,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0012.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-05T23:59:56,CASLEO,HSH,2025-06-06,02:58:19.186,02:58:19.2,15:20:18.4,-02:25:37.4,17:45:55.8,-39:06:49.7,2025.4,60832.123831,30.3,1.16,17:44:10.1,-39:06:16.5,298.8,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0013.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:01:34,CASLEO,HSH,2025-06-06,02:59:57.226,02:59:57.3,15:21:56.8,-02:23:59.0,17:45:55.8,-39:06:49.7,2025.4,60832.124965,30.0,1.15,17:44:10.1,-39:06:16.5,298.8,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0014.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:03:12,CASLEO,HSH,2025-06-06,03:01:35.304,03:01:34.5,15:23:35.1,-02:22:20.5,17:45:55.7,-39:06:49.7,2025.4,60832.126088,29.7,1.15,17:44:10.0,-39:06:16.5,298.8,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0015.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:04:50,CASLEO,HSH,2025-06-06,03:03:13.395,03:03:12.3,15:25:13.1,-02:20:42.3,17:45:55.5,-39:06:49.7,2025.4,60832.127222,29.4,1.15,17:44:09.8,-39:06:16.5,300.5,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0016.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:06:28,CASLEO,HSH,2025-06-06,03:04:51.511,03:04:50.7,15:26:51.9,-02:19:03.6,17:45:55.5,-39:06:49.7,2025.4,60832.128356,29.1,1.14,17:44:09.8,-39:06:16.5,300.5,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0017.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:08:06,CASLEO,HSH,2025-06-06,03:06:29.601,03:06:28.6,15:28:30.0,-02:17:25.6,17:45:55.7,-39:06:49.7,2025.4,60832.129491,28.7,1.14,17:44:10.0,-39:06:16.5,300.5,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0018.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:09:44,CASLEO,HSH,2025-06-06,03:08:07.628,03:08:06.7,15:30:08.5,-02:15:47.2,17:45:55.7,-39:06:49.7,2025.4,60832.130625,28.4,1.14,17:44:10.0,-39:06:16.5,300.5,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0019.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:11:23,CASLEO,HSH,2025-06-06,03:09:45.660,03:09:44.6,15:31:46.5,-02:14:08.7,17:45:55.3,-39:06:49.7,2025.4,60832.131759,28.1,1.13,17:44:09.6,-39:06:16.5,300.5,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0020.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:13:01,CASLEO,HSH,2025-06-06,03:11:23.753,03:11:23.7,15:33:25.0,-02:12:30.5,17:45:55.6,-39:06:49.7,2025.4,60832.132905,27.8,1.13,17:44:09.9,-39:06:16.5,300.5,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0021.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:14:39,CASLEO,HSH,2025-06-06,03:13:01.783,03:13:01.7,15:35:03.3,-02:10:52.0,17:45:55.4,-39:06:49.7,2025.4,60832.134039,27.5,1.13,17:44:09.6,-39:06:16.5,300.5,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0022.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:16:17,CASLEO,HSH,2025-06-06,03:14:39.935,03:14:39.7,15:36:41.5,-02:09:13.8,17:45:55.4,-39:06:49.7,2025.4,60832.135174,27.2,1.12,17:44:09.7,-39:06:16.5,300.5,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0023.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:17:55,CASLEO,HSH,2025-06-06,03:16:17.967,03:16:18.0,15:38:20.0,-02:07:35.4,17:45:55.5,-39:06:49.7,2025.4,60832.136319,26.8,1.12,17:44:09.8,-39:06:16.5,302.4,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0024.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:19:33,CASLEO,HSH,2025-06-06,03:17:56.058,03:17:56.0,15:39:58.3,-02:05:56.9,17:45:55.2,-39:06:49.7,2025.4,60832.137454,26.5,1.12,17:44:09.5,-39:06:16.5,302.4,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0025.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:21:11,CASLEO,HSH,2025-06-06,03:19:34.086,03:19:34.0,15:41:36.5,-02:04:18.7,17:45:55.3,-39:06:49.7,2025.4,60832.138588,26.2,1.11,17:44:09.6,-39:06:16.5,302.4,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0026.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:22:49,CASLEO,HSH,2025-06-06,03:21:12.116,03:21:12.2,15:43:15.0,-02:02:40.0,17:45:55.1,-39:06:49.7,2025.4,60832.139722,25.9,1.11,17:44:09.4,-39:06:16.5,302.4,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0027.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:24:27,CASLEO,HSH,2025-06-06,03:22:50.146,03:22:50.2,15:44:53.4,-02:01:01.8,17:45:55.2,-39:06:49.7,2025.4,60832.140856,25.6,1.11,17:44:09.5,-39:06:16.5,302.4,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0028.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:26:05,CASLEO,HSH,2025-06-06,03:24:28.173,03:24:28.2,15:46:31.5,-01:59:23.3,17:45:54.9,-39:06:49.7,2025.4,60832.141991,25.3,1.11,17:44:09.2,-39:06:16.4,302.4,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0029.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:27:43,CASLEO,HSH,2025-06-06,03:26:06.213,03:26:06.2,15:48:10.0,-01:57:45.1,17:45:55.2,-39:06:49.7,2025.4,60832.143125,24.9,1.1,17:44:09.5,-39:06:16.5,304.1,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0030.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:29:21,CASLEO,HSH,2025-06-06,03:27:44.297,03:27:44.2,15:49:48.1,-01:56:06.9,17:45:55.1,-39:06:49.7,2025.4,60832.144259,24.6,1.1,17:44:09.4,-39:06:16.5,304.1,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0031.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:30:59,CASLEO,HSH,2025-06-06,03:29:22.329,03:29:22.2,15:51:26.5,-01:54:28.4,17:45:54.9,-39:06:49.7,2025.4,60832.145394,24.3,1.1,17:44:09.2,-39:06:16.4,304.1,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0032.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:32:37,CASLEO,HSH,2025-06-06,03:31:00.419,03:30:59.3,15:53:04.9,-01:52:50.2,17:45:55.1,-39:06:49.7,2025.4,60832.146516,24.0,1.09,17:44:09.4,-39:06:16.5,304.1,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0033.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:34:16,CASLEO,HSH,2025-06-06,03:32:38.451,03:32:37.5,15:54:43.3,-01:51:11.5,17:45:54.8,-39:06:49.7,2025.4,60832.14765,23.7,1.09,17:44:09.1,-39:06:16.4,305.9,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0034.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:35:54,CASLEO,HSH,2025-06-06,03:34:16.723,03:34:15.6,15:56:21.5,-01:49:33.3,17:45:54.9,-39:06:49.7,2025.4,60832.148785,23.4,1.09,17:44:09.2,-39:06:16.4,305.9,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0035.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:37:32,CASLEO,HSH,2025-06-06,03:35:54.760,03:35:53.5,15:57:59.8,-01:47:55.1,17:45:54.9,-39:06:49.7,2025.4,60832.149919,23.1,1.09,17:44:09.2,-39:06:16.4,305.9,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034i0036.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:39:10,CASLEO,HSH,2025-06-06,03:37:32.786,03:37:31.6,15:59:38.1,-01:46:16.4,17:45:54.6,-39:06:49.7,2025.4,60832.151053,22.7,1.08,17:44:08.9,-39:06:16.4,307.9,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(5) I,(6) Free,= ' ',
OGLE-2024-BLG-0034v0001.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:49:30,CASLEO,HSH,2025-06-06,03:47:53.428,03:47:53.2,16:10:00.5,-01:35:56.1,17:45:56.6,-39:07:13.1,2025.4,60832.158252,20.8,1.07,17:44:10.9,-39:06:39.9,312.4,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
OGLE-2024-BLG-0034v0002.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:51:08,CASLEO,HSH,2025-06-06,03:49:31.256,03:49:31.0,16:11:38.5,-01:34:18.1,17:45:56.6,-39:07:13.1,2025.4,60832.159387,20.5,1.07,17:44:10.9,-39:06:39.9,312.4,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
OGLE-2024-BLG-0034v0003.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:52:46,CASLEO,HSH,2025-06-06,03:51:09.282,03:51:08.1,16:13:16.9,-01:32:39.7,17:45:56.6,-39:07:13.1,2025.4,60832.160509,20.2,1.07,17:44:10.9,-39:06:39.9,314.1,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
OGLE-2024-BLG-0034v0004.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:54:24,CASLEO,HSH,2025-06-06,03:52:47.318,03:52:46.2,16:14:55.1,-01:31:01.0,17:45:56.2,-39:07:13.1,2025.4,60832.161644,19.9,1.06,17:44:10.5,-39:06:39.9,314.1,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
OGLE-2024-BLG-0034v0005.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:56:02,CASLEO,HSH,2025-06-06,03:54:25.343,03:54:24.0,16:16:33.4,-01:29:23.2,17:45:56.6,-39:07:13.1,2025.4,60832.162778,19.6,1.06,17:44:10.9,-39:06:39.9,315.8,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
OGLE-2024-BLG-0034v0006.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:57:40,CASLEO,HSH,2025-06-06,03:56:03.380,03:56:02.2,16:18:11.9,-01:27:44.5,17:45:56.4,-39:07:13.1,2025.4,60832.163912,19.2,1.06,17:44:10.7,-39:06:39.9,317.6,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
OGLE-2024-BLG-0034v0007.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T00:59:18,CASLEO,HSH,2025-06-06,03:57:41.464,03:57:40.2,16:19:50.0,-01:26:06.3,17:45:56.4,-39:07:13.1,2025.4,60832.165046,18.9,1.06,17:44:10.7,-39:06:39.9,317.6,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
OGLE-2024-BLG-0034v0008.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T01:00:56,CASLEO,HSH,2025-06-06,03:59:19.500,03:59:18.3,16:21:28.5,-01:24:27.9,17:45:56.4,-39:07:13.1,2025.4,60832.166181,18.6,1.06,17:44:10.6,-39:06:39.9,319.4,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
OGLE-2024-BLG-0034v0009.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T01:02:34,CASLEO,HSH,2025-06-06,04:00:57.589,04:00:56.2,16:23:06.6,-01:22:49.4,17:45:56.1,-39:07:13.1,2025.4,60832.167315,18.3,1.05,17:44:10.4,-39:06:39.9,321.0,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
OGLE-2024-BLG-0034v0010.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T01:04:12,CASLEO,HSH,2025-06-06,04:02:35.565,04:02:34.5,16:24:45.1,-01:21:11.2,17:45:56.4,-39:07:13.1,2025.4,60832.168449,18.0,1.05,17:44:10.7,-39:06:39.9,322.8,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
OGLE-2024-BLG-0034v0011.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T01:05:50,CASLEO,HSH,2025-06-06,04:04:13.287,04:04:12.2,16:26:23.3,-01:19:33.0,17:45:56.3,-39:07:13.1,2025.4,60832.169583,17.7,1.05,17:44:10.6,-39:06:39.9,324.5,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
OGLE-2024-BLG-0034v0012.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T01:07:28,CASLEO,HSH,2025-06-06,04:05:51.379,04:05:50.2,16:28:01.5,-01:17:54.8,17:45:56.3,-39:07:13.1,2025.4,60832.170718,17.4,1.05,17:44:10.5,-39:06:39.9,326.2,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
OGLE-2024-BLG-0034v0013.fit,True,16,2,1024,1024,1.0,32768.0,"[1:1024,1:1024]",1 1,24.0,24.0,,2.2,15.0,-20.0,90.0,2025-06-06T01:09:06,CASLEO,HSH,2025-06-06,04:07:29.409,04:07:28.3,16:29:39.8,-01:16:16.3,17:45:56.1,-39:07:13.1,2025.4,60832.171852,17.1,1.05,17:44:10.4,-39:06:39.9,328.0,object,OGLE-2024-BLG-0034,Direct CCD,,Izraelevitch,,HSH-2025A-05,STL-1001E,0.53,(3) V,(6) Free,= ' ',
