RA,DEC,B,B_err,V,V_err,R,R_err,I,I_err
276.84182846,-26.65140533,19.208578000000003,0.18137216903373019,18.674356,0.12958379065299797,18.352486,0.1299110200290953,18.049194,0.12012231765995858
276.8469051,-26.65065062,17.438732,0.03573871116870333,16.301264,0.01562151798001718,15.651484,0.018029135447935378,14.999436,0.019417944690414583
276.84810827,-26.65646194,19.467846,0.16470033901604453,18.751092,0.1295805885462788,18.330001999999997,0.12990602930580242,17.926757999999996,0.12408019935509453
276.84906835,-26.65840061,19.358323000000002,0.036060129339756955,18.117346,0.0169717845850105,17.411300999999998,0.019211059314884225,16.737578999999997,0.01886991595105818
276.86123352,-26.65803272,18.822303,0.03716718950902799,18.093306,0.016280350856170148,17.665560999999997,0.01860316774100583,17.177119,0.01887030937743205
276.864528,-26.65612736,18.582991999999997,0.03640515403071384,17.467783999999998,0.016280103193776138,16.830104,0.018602829085921313,16.161416,0.01941839952210274
276.86718581,-26.65095585,18.948806,0.16958599550670453,18.143012000000002,0.11664435574857449,17.673522,0.11700524646356675,17.222838,0.10527344903630734
276.86936807,-26.6503924,19.771784,0.036059760675855854,18.416168,0.01627999262899096,17.647807999999998,0.018602677898625238,17.015232,0.021261887028201424
276.87505369,-26.65102647,19.546179000000002,0.18137135001978674,18.652458,0.12858818682911738,18.135172999999998,0.12891786261026825,17.637067,0.11913146271241698
276.88547758,-26.65368293,19.120960999999998,0.03544643400964334,18.242822,0.02080999798173945,17.734007,0.022673498296469384,17.252153,0.022629617407282872
276.88796988,-26.65359455,18.188028000000003,0.03716835584203315,17.264256,0.018440732740322444,16.730635999999997,0.020520592705865006,16.188043999999998,0.019419263013822123
276.8901685,-26.65235548,19.413374,0.1764570402335934,18.536348,0.12361022753801564,18.028138,0.12395216032808787,17.539302,0.11318805081809652
276.89587665,-26.6510903,11.511601999999998,0.04881928311640801,10.363004,0.03046784035667773,9.707174,0.03177187474795909,8.925946,0.10127445040087851
276.89763305,-26.65555191,18.960594000000004,0.03997030642864775,18.016788000000002,0.015622992799076623,17.472277999999996,0.01803113210533382,16.969361999999997,0.019420053964909572
276.9032005,-26.6574009,17.946393000000004,0.03544369444626223,17.139486,0.016279798033145252,16.669390999999997,0.01860241180599978,16.218688999999998,0.02000141434999035
276.90906623,-26.65621094,19.237222,0.2198243491244771,18.912244,0.14254011516762569,18.704114,0.14284303246921073,18.513206,0.1260881309560896
276.91572072,-26.65219715,19.626923,0.039494724913588145,18.608546,0.055321582623782554,18.023501,0.056051280984469924,17.545379,0.020021211152175585
276.9181811,-26.65394593,19.3292,0.048101493240854803,18.4544,0.022477064932948876,17.947400000000002,0.024214485850416065,17.3346,0.02000970644462332
276.9204667,-26.65607103,19.642447,0.24953982513418574,18.566194,0.1734534377635681,17.949689,0.17370797635687313,17.351631,0.1568925751206857
276.92610719,-26.65308933,19.037232,0.20501416650563445,18.456264,0.14353334257934633,18.108984,0.14383247868614374,17.779936,0.13104075994895634
276.92657401,-26.65135106,19.260047,0.03760512645903481,18.406394,0.0417644258191107,17.910888999999997,0.04272490608532686,17.520431,0.044016759717180456
276.92767655,-26.65831559,17.440111000000005,0.03573871116870333,16.061122,0.01562151798001718,15.280057,0.018029135447935378,14.567103,0.018869461465553277
276.92788462,-26.65290458,19.307103,0.037586077901265516,18.132906,0.022474181809356262,17.463161,0.024210304107961964,16.847519000000002,0.036676395024593134
276.92849962,-26.65592395,19.469006999999998,0.03847901563189994,18.526314,0.019211430347582138,17.982409,0.021216114747992856,17.370510999999997,0.021934916092841567
276.93380463,-26.65256653,19.355137000000003,0.14614672326124867,18.423574000000002,0.1166397928667571,17.885719,0.11699813887408637,17.366000999999997,0.11218559051856883
276.93517135,-26.65695329,18.50508,0.03640515403071384,17.36316,0.016280103193776138,16.710959999999996,0.018602829085921313,16.076839999999997,0.020617328633942854
276.9432555,-26.65579868,19.357506,0.036405916112632025,18.440412000000002,0.0176931815115315,17.910422,0.01985134882067211,17.453938,0.020002163083026794
276.94362276,-26.65190433,19.303441000000003,0.036782456089826304,18.380782,0.02773298079904142,17.847766999999997,0.0291579273097386,17.297193,0.03667710697424212
276.94378238,-26.65357465,18.244718000000002,0.036405916112632025,17.465636,0.0176931815115315,17.010666,0.01985134882067211,16.534414,0.018870255112212977
276.94414549,-26.65725594,19.399904000000003,0.03758550890968486,18.311408,0.021635237923350877,17.688247999999998,0.02343353366438788,17.066992,0.021935096990895662
276.94866277,-26.6508171,16.789954,0.03544335198595076,15.534508,0.015621421190147842,14.820598,0.018029004409561834,14.172641999999998,0.0188693190126194
276.95070132,-26.6536373,18.109288000000003,0.11524865120251951,17.207776,0.1037124394467703,16.686255999999997,0.1041110442028126,16.184023999999997,0.10327542546027103
276.95272381,-26.65814779,17.940481,0.03640482061485814,17.106862,0.01562173921175232,16.622246999999998,0.018029434960641445,16.129112999999997,0.018869787068220987
276.95818308,-26.65059793,19.36937,0.0375844631729655,18.59474,0.020001843115073168,18.14219,0.021934338376162613,17.61601,0.02126337395617168
276.95850871,-26.65255116,18.314896,0.03574356272113904,17.431192,0.023325415837665144,16.919352,0.025002344390076703,16.438408,0.020003334122090745
276.96038733,-26.65586522,19.498166,0.03758550890968486,18.380732,0.021635237923350877,17.741841999999995,0.02343353366438788,17.119118,0.02000371165559032
276.96333064,-26.65245955,17.282946,0.035739050798811095,16.232292,0.016279890908725402,15.629702000000002,0.018602538805227633,15.028057999999998,0.018869603917411725
276.96621899,-26.65056063,19.14659,0.035444477200263516,18.30518,0.017692900723171427,17.816329999999997,0.019850957785457105,17.30907,0.020001721525908712
276.96626465,-26.65463561,19.587296,0.039970942695913496,18.480992,0.01697304451181343,17.848151999999995,0.019212798468729118,17.235608,0.020003743649627186
276.98586725,-26.65797924,18.514841,0.036060129339756955,17.369581999999998,0.0169717845850105,16.715566999999997,0.019211059314884225,16.036393,0.01941838633872547
276.98630081,-26.65051049,17.192808,0.03573871116870333,16.335816,0.01562151798001718,15.838496000000001,0.018029135447935378,15.363984,0.020616900251977745
276.83930486,-26.6450891,19.591593999999997,0.036060129339756955,18.647788,0.0169717845850105,18.103278,0.019211059314884225,17.518362,0.01886991595105818
276.84978222,-26.6430283,18.778854,0.03895617768724237,17.857308,0.01697270514679378,17.324897999999997,0.019212330025272832,16.830341999999998,0.020618663390239437
276.85093005,-26.6469245,18.608474,0.03573871116870333,17.397548,0.01562151798001718,16.707837999999995,0.018029135447935378,16.058601999999997,0.018869461465553277
276.85207631,-26.64223076,18.837697,0.046026568414340864,18.039694,0.020812976721266953,17.574438999999998,0.02267776995209185,16.971881,0.019424726510301246
276.85255851,-26.64562188,19.157711,0.03640551919695694,18.001322000000002,0.016971890643060365,17.341257,0.019211205714374097,16.702903,0.018870085532397565
276.86025229,-26.64508831,17.985394999999997,0.03640837689323709,17.12729,0.021634948393744784,16.629365,0.023433115989983065,16.142835,0.019419737588340372
276.86118074,-26.64763757,18.186631000000002,0.036059760675855854,16.852162,0.01627999262899096,16.095297,0.018602677898625238,15.385063,0.018869759934879934
276.8636293,-26.64643726,17.189283000000003,0.03573871116870333,15.859266,0.01562151798001718,15.104821,0.018029135447935378,14.440659,0.018869461465553277
276.86565436,-26.64390048,18.190189000000004,0.03573871116870333,17.040478,0.01562151798001718,16.384043,0.018029135447935378,15.765797,0.018869461465553277
276.86691261,-26.64692626,19.100378,0.03945379925938692,18.120956,0.016281124776869688,17.557085999999998,0.018604225998412296,16.813594,0.02334809148517283
276.86750602,-26.64923532,19.210074000000002,0.03677665716184657,18.221748,0.020001627133810887,17.653038,0.021934030637345246,17.013402,0.024085591377418992
276.86901124,-26.64329265,19.462881,0.04165341229719361,18.406662,0.046576544998529035,17.801047,0.04744033331459634,17.286313,0.022642125695261035
276.87227843,-26.64247301,19.574006999999998,0.03802011898981906,18.631314,0.017693669828500812,18.087409,0.019852028863569588,17.562510999999997,0.020618371613684724
276.87435823,-26.64466638,18.095986,0.03573871116870333,17.134372,0.01562151798001718,16.580181999999997,0.018029135447935378,16.036977999999998,0.019417944690414583
276.876335,-26.64449058,18.171386000000002,0.036059760675855854,16.987172,0.01627999262899096,16.311982,0.018602677898625238,15.663178,0.018869759934879934
276.88148964,-26.64694935,19.243745000000004,0.036060129339756955,18.329990000000002,0.0169717845850105,17.801814999999998,0.019211059314884225,17.339384999999996,0.020001843115073168
276.88159331,-26.64195201,19.455539,0.16175669537920215,18.250178000000002,0.11962706215568447,17.563492999999998,0.1199783444001458,16.874347,0.10625919254351596
276.88288266,-26.64408837,19.546883000000005,0.03544369444626223,18.439466000000003,0.016279798033145252,17.806020999999998,0.01860241180599978,17.148459,0.024840623502641795
276.88637942,-26.64510989,19.353649,0.19810848483596052,18.671398,0.13855041658544373,18.269063,0.13885906713283075,17.884377,0.12607779211264766
276.88998851,-26.64501764,16.968283,0.036405916112632025,15.638266,0.0176931815115315,14.883821,0.01985134882067211,14.201659,0.020002163083026794
276.89140182,-26.64635001,19.308899999999998,0.15199331374767772,18.3228,0.1206201798042102,17.7553,0.12096763368769349,17.2067,0.11515769111961216
276.89304282,-26.64827823,19.172297999999998,0.03640515403071384,18.014796,0.016280103193776138,17.354125999999997,0.018602829085921313,16.061754,0.018869929517621415
276.89450068,-26.64504615,18.554048000000005,0.036059760675855854,17.118296,0.01627999262899096,16.306375999999997,0.018602677898625238,15.597504,0.020001695928095697
276.89540152,-26.64743927,19.345135000000003,0.12195925355625953,18.46477,0.10768760314910904,17.954745,0.1080724574070563,17.462855,0.10723075737865512
276.89596922,-26.64356062,18.612562999999998,0.11238549304959249,17.905826,0.10371198750385607,17.490181,0.10411034074480786,17.093099,0.10327461860496023
276.89791214,-26.64288903,19.820872,0.035739422770940214,18.438544,0.016971687011019265,17.655663999999998,0.019210924626368194,16.958656,0.01941823472924354
276.90114534,-26.64503244,19.283888,0.18137299441758134,18.604976,0.13057946276501523,18.204455999999997,0.13090428335237927,17.821824,0.12012259364499252
276.90371062,-26.64201792,19.325057,0.036060530057113696,18.215414,0.017693079777133205,17.580758999999997,0.01985120714213622,17.002160999999997,0.02000200309968979
276.90858985,-26.64590654,18.032569000000002,0.035739422770940214,17.172238,0.016971687011019265,16.673103,0.019210924626368194,16.205537,0.024084597567740257
276.91031851,-26.6491612,19.27994,0.036060129339756955,18.38288,0.0169717845850105,17.863779999999995,0.019211059314884225,17.36262,0.02126202549147188
276.91586475,-26.64288435,15.683819999999997,0.035187128839960786,14.519639999999999,0.03231317477438576,13.85534,0.03354430987514872,13.248859999999999,0.034003692975910715
276.91953,-26.64837473,18.994179000000003,0.18039393964321526,18.100458,0.1345626138271697,17.583173,0.13487805279214257,17.086067,0.12606988918849735
276.92084051,-26.64428931,19.023267000000004,0.038959397223263095,18.102834,0.02247451819283341,17.571028999999996,0.024210792015132425,16.998490999999998,0.019421246921863693
276.92205942,-26.64821385,19.061841,0.11524865120251951,17.916582,0.1037124394467703,17.262566999999997,0.1041110442028126,16.627393,0.10228789519781899
276.9225047,-26.64661431,19.462491,0.047400091561093004,18.372882,0.024191327371601585,17.749117,0.025813644647743952,17.163843,0.026408174492001526
276.92287051,-26.64386109,17.935592999999997,0.035739422770940214,16.460886,0.016971687011019265,15.627790999999998,0.019210924626368194,14.864289,0.020001695928095697
276.92345113,-26.65019722,18.073878,0.036060129339756955,16.537956,0.0169717845850105,15.671586,0.019211059314884225,14.880094,0.020001843115073168
276.92559404,-26.64377116,19.227078,0.03641658358495481,18.136356,0.031387026619289694,17.511986,0.032653135377785705,16.999693999999998,0.037580028738679806
276.93265748,-26.64703777,19.367068,0.12677221108744613,18.532336,0.1106701662418558,18.047116,0.11104535739957794,17.579963999999997,0.10822156857114944
276.93313762,-26.64552408,19.390542,0.03999436185264118,18.664884,0.04368429374500634,18.238953999999996,0.04460376805831544,17.865565999999998,0.018882915029200337
276.9349743,-26.64629291,18.074032,0.03577280363628213,17.047864,0.04851118963703117,16.458584,0.04934089835015167,16.071336,0.018883762336992065
276.93726823,-26.64350691,17.999342,0.035591702628562184,17.941484,0.09675402577670864,17.878553999999998,0.09717559415820415,17.463966,0.0796390915066213
276.94259315,-26.64708166,18.939690999999996,0.11143166444058888,18.295282,0.10271862615903699,17.913517,0.1031206526356384,17.549443,0.10327410052864174
276.94885759,-26.64802145,18.189536,0.040506617730933794,17.617472,0.018441743952240526,17.275032,0.020522012571870238,16.925128,0.020004351526605405
276.94952332,-26.64577997,19.405445,0.13740719262105605,18.38039,0.11564364062065843,17.791715,0.11600411910790065,17.222485000000002,0.11317205478385554
276.9523118,-26.64746565,16.868093000000002,0.035173393637805264,15.949886000000001,0.014422928967446244,15.419291,0.017000959531744082,14.927788999999999,0.01788958132545309
276.96091252,-26.64871216,16.808418,0.03517470824328185,15.918036,0.016971517315785292,15.402566,0.019210690383221526,14.899514,0.01886948859932351
276.9625605,-26.64948654,19.086221,0.03847858001537999,18.230342,0.01844111927188803,17.733627,0.020521135446168667,17.218133,0.02126342211404364
276.96332732,-26.64252395,18.673098000000003,0.24952614953948213,18.183396,0.1555031989896028,17.885726,0.15578553414871357,17.605154,0.1340401757086285
276.96366447,-26.64484824,18.615205,0.03640515403071384,17.05591,0.016280103193776138,16.176834999999997,0.018602829085921313,15.377965000000001,0.020617328633942854
276.96581131,-26.64388039,18.535604,0.03758238699178114,17.335808,0.016280487953375354,16.652147999999997,0.018603355208133825,16.018092,0.01941897299035147
276.96645609,-26.64607892,16.357669,0.03544335198595076,15.163438000000001,0.015621421190147842,14.482803,0.018029004409561834,13.821837,0.02000127995904262
276.97037605,-26.6423047,19.00581,0.036059760675855854,18.09762,0.01627999262899096,17.57247,0.018602677898625238,17.20013,0.03939629221132364
276.97454919,-26.64497999,19.245960999999998,0.03641237729124535,18.367822,0.026834814700310492,17.859007,0.028304904610332113,17.311153,0.020620153248703074
276.9759504,-26.64865949,18.705105,0.03640482061485814,17.479709999999997,0.01562173921175232,16.782134999999997,0.018029434960641445,16.119665,0.019418261096194992
276.97692052,-26.64473013,18.615965000000003,0.036060129339756955,17.63543,0.0169717845850105,17.070954999999998,0.019211059314884225,16.556445,0.01886991595105818
276.97933926,-26.64779994,19.260147000000003,0.036405916112632025,18.072594000000002,0.0176931815115315,17.395588999999998,0.01985134882067211,16.766731,0.019418715920472188
276.98014501,-26.6492397,18.417858000000003,0.038020970319022636,17.393916,0.01921129917522498,16.805846,0.021215929157121543,16.263633999999996,0.019419876003723607
276.98174185,-26.6472744,18.637052999999998,0.035739050798811095,17.629806000000002,0.016279890908725402,17.050811,0.018602538805227633,16.530869,0.019418083118577897
276.98545309,-26.64450055,19.510814,0.041630315540480835,18.500228,0.022475206962339636,17.919418,0.02421179103247011,17.256422,0.06403311543256349
276.98986581,-26.64597324,18.210581,0.035739050798811095,17.043062,0.016279890908725402,16.376946999999998,0.018602538805227633,15.734413,0.018869603917411725
276.8418555,-26.64058549,17.327541,0.035739050798811095,16.070982,0.016279890908725402,15.356467,0.018602538805227633,14.668493000000002,0.020001548740035107
276.84494343,-26.639345,19.006911,0.2198192507129437,18.295721999999998,0.13556697686383656,17.877657,0.13588486173963604,17.477503,0.1161796900667238
276.84702446,-26.63661001,19.015149,0.04405793535788985,17.776398,0.01769568399356182,17.071562999999998,0.019854833794318197,16.363877,0.019422769318508625
276.84860178,-26.63867557,19.123610999999997,0.03847745339806157,18.301122,0.01628078867868507,17.822557,0.018603766419733395,17.252603,0.019419421206616844
276.85688843,-26.63499189,17.774949999999997,0.03544335198595076,16.6219,0.015621421190147842,15.96365,0.018029004409561834,15.30035,0.019417806261264426
276.86219325,-26.63371116,18.975334,0.03606142764783447,18.009268,0.01921075573734672,17.452658,0.021215160263358842,16.936382000000002,0.019418920258345983
276.86617505,-26.63714749,17.228512,0.035739422770940214,16.157824,0.016971687011019265,15.544344,0.019210924626368194,14.922376,0.018869759934879934
276.87257761,-26.63583428,18.018504,0.035739050798811095,17.152608,0.016279890908725402,16.650447999999997,0.018602538805227633,16.141792000000002,0.018869603917411725
276.87562379,-26.63438245,17.01746,0.03544369444626223,16.16492,0.016279798033145252,15.670020000000001,0.01860241180599978,15.182579999999998,0.019417944690414583
276.8787044,-26.63953201,19.510896,0.037582740719644174,18.627191999999997,0.01697225971990766,18.115351999999998,0.019211715175902436,17.629407999999998,0.020002559836180968
276.87979494,-26.64175063,16.971566000000003,0.03544369444626223,15.631532000000002,0.016279798033145252,14.871642000000001,0.01860241180599978,14.232318,0.018869461465553277
276.88244675,-26.6362364,17.430458,0.03544335198595076,16.629116,0.015621421190147842,16.162046,0.018029004409561834,15.701433999999999,0.0188693190126194
276.88438186,-26.64146771,19.170376000000005,0.14614951146001137,18.242152,0.1196241731423879,17.706111999999997,0.11997384350349037,17.189448,0.11614554317751499
276.88627482,-26.63648283,19.468848,0.12869735700471863,18.700896,0.10768873107247573,18.251976,0.10807421350627539,17.820904000000002,0.10525619791727231
276.88936396,-26.63404968,19.498797,0.03640515403071384,18.366894,0.016280103193776138,17.720138999999996,0.018602829085921313,17.069180999999997,0.020617328633942854
276.89193894,-26.63441302,19.549007000000003,0.0394545024553599,18.606314,0.017694121509699203,18.062409,0.019852657882510342,17.582510999999997,0.022630635519136442
276.89905933,-26.63766278,18.613484999999997,0.036407821247638535,17.67747,0.020810236711772404,17.137195,0.022673840653934216,16.533405000000002,0.020002930985233137
276.90300731,-26.63431749,19.505288,0.036407821247638535,18.603776,0.020810236711772404,18.082255999999997,0.022673840653934216,17.582024,0.01887106907411448
276.90587767,-26.6345313,18.440384,0.036774535374359256,17.307368,0.016280222602900737,16.660007999999998,0.01860299236682099,16.028031999999996,0.02408487392534991
276.91060217,-26.63391401,19.470544,0.16665294143218715,18.693688,0.12360827040291439,18.239928,0.12394911072694309,17.804712,0.11615366842248247
276.91250028,-26.63681013,19.086593999999998,0.0375844631729655,18.142788,0.020001843115073168,17.598278,0.021934338376162613,17.075362,0.020003276531608515
276.91673801,-26.640947,17.869744000000004,0.035739050798811095,16.425088000000002,0.016279890908725402,15.608328,0.018602538805227633,14.920312,0.020617030630039817
276.91978938,-26.63412202,19.239047,0.14809116851453363,18.385393999999998,0.1146510244524662,17.889888999999997,0.11501560633235822,17.413431,0.10921829238731028
276.93070708,-26.63776348,17.167012000000003,0.17057515882449006,16.652824,0.12759051137133984,16.341843999999995,0.12792147610936952,16.047876,0.12011772811704356
276.93206804,-26.6351139,6.526217999999999,0.10573135769486743,6.303636,0.10073172290793006,6.151166000000001,0.10114099070110003,6.0159139999999995,0.1012971865354611
276.93475758,-26.63457423,16.904152,0.1637191077913632,16.145104,0.1265937302712895,15.701024,0.12692648305219836,15.275096,0.12011501927735764
276.93991766,-26.64130321,17.857102,0.036774205307525,18.378003999999997,0.015621863653226526,18.629673999999998,0.01802960343435207,17.928446,0.018869970217252594
276.94227832,-26.63988063,19.245670000000004,0.1725439013468746,18.582340000000002,0.13655319918625122,18.19029,0.1368633911058761,17.81591,0.13102689262895614
276.94448997,-26.63711326,19.495701000000004,0.2485521531188173,18.595302,0.17744358449941208,18.074386999999998,0.17769261415433113,17.573173,0.16286040746602595
276.95884266,-26.63376222,17.656939,0.03640482061485814,16.228978,0.01562173921175232,15.421292999999999,0.018029434960641445,14.706547,0.018869787068220987
276.96063423,-26.63601903,19.351490000000002,0.2406251847168122,18.843980000000002,0.17444918022163358,18.53663,0.17470133657187628,18.246769999999998,0.1608671859640741
276.96982938,-26.63980764,19.405932000000004,0.03945489799758707,18.713664,0.01844141599769389,18.305884,0.020521552085551426,17.830036,0.02061922830757737
276.97173589,-26.64006043,18.566824000000004,0.036059760675855854,17.300248,0.01627999262899096,16.580288,0.018602677898625238,15.941151999999999,0.018869759934879934
276.97379224,-26.63623007,18.065502000000002,0.03605942406639352,17.250804000000002,0.015621623987281221,16.776474,0.01802927896506125,16.356645999999998,0.020001561539039894
276.97902516,-26.63454843,18.141127,0.036059760675855854,17.465554,0.01627999262899096,17.066849,0.018602677898625238,16.679271,0.021933258763804343
276.97924705,-26.63630034,19.055244000000002,0.03640634477670067,18.167088,0.018440514092616832,17.652827999999996,0.02052028569489226,17.140812,0.02000233586359353
276.9792976,-26.64176173,19.352697,0.038019738925984224,18.554694,0.016972399712474367,18.089439,0.019211908416396327,17.628881,0.02000277100803786
276.98099925,-26.63668913,19.347853999999998,0.04105822680048421,18.426308,0.0169734178054981,17.893897999999997,0.01921331374333954,17.190341999999998,0.028020925894766575
276.98192329,-26.63924841,19.042095,0.036405916112632025,18.07269,0.0176931815115315,17.514264999999998,0.01985134882067211,16.938935,0.019418715920472188
276.98634915,-26.64101574,19.144468999999997,0.03640515403071384,17.505038,0.016280103193776138,16.582403,0.018602829085921313,15.189237,0.018869929517621415
276.98902839,-26.63367532,19.457584,0.15394013490964598,18.769768,0.11664123483571323,18.364408,0.11700038504210146,17.976632000000002,0.11119894215324172
276.99143178,-26.63987729,19.439573,0.03606488957421054,18.476846000000002,0.02418851462988168,17.922051,0.025809525857713855,17.426828999999998,0.019420343972236947
276.99294398,-26.6354051,19.421724,0.03758730812388671,18.489048,0.024188848008948258,17.950587999999996,0.02581001404494,17.254852,0.020004460302642506
276.84248535,-26.62676498,18.561252,0.036774205307525,17.468304,0.015621863653226526,16.842724,0.01802960343435207,16.258395999999998,0.021262073652398066
276.84369815,-26.62792669,17.368417,0.03544369444626223,15.947134,0.016279798033145252,15.143079,0.01860241180599978,14.420440999999999,0.019417944690414583
276.84398435,-26.63346248,19.10797,0.17940182317914163,18.55594,0.12261567534373409,18.224389999999996,0.1229606380107065,17.91181,0.1112103419651248
276.84744042,-26.62886081,16.944382,0.03605942406639352,15.862564,0.015621623987281221,15.243034,0.01802927896506125,14.587885999999997,0.01941809630216103
276.84763493,-26.63133811,17.898269000000003,0.036059760675855854,16.926638,0.01627999262899096,16.367002999999997,0.018602677898625238,15.827637,0.021261887028201424
276.85177821,-26.6291597,19.623445,0.036405916112632025,18.59839,0.0176931815115315,18.009715,0.01985134882067211,17.444485,0.019418715920472188
276.85346395,-26.62762027,18.558290000000003,0.036059760675855854,17.60558,0.01627999262899096,17.05623,0.018602677898625238,16.52517,0.020001695928095697
276.85808919,-26.62850236,18.726764000000003,0.042812941034224686,17.883128000000003,0.016974041357319714,17.393068,0.019214174455333747,16.911772,0.0194218928016813
276.86225359,-26.63140153,19.31286,0.0371668629292277,18.23772,0.015621997311483574,17.621819999999996,0.01802978438584333,16.96078,0.020002079891851248
276.8648758,-26.63354486,19.56916,0.03895783941647688,18.605320000000003,0.02000222107667046,18.04992,0.021934876908704094,17.527679999999997,0.02061935867091894
276.86647379,-26.62644523,19.654126000000005,0.03640551919695694,18.447652,0.016971890643060365,17.760361999999997,0.019211205714374097,17.159198,0.019418551130298056
276.87478698,-26.63105105,19.47537,0.14614857415657534,18.70074,0.11862929095295141,18.248189999999997,0.11898180449127504,17.81401,0.11416534731695077
276.87660646,-26.63110256,18.814766000000002,0.036060129339756955,17.919932,0.0169717845850105,17.402041999999998,0.019211059314884225,16.918917999999998,0.020001843115073168
276.87746911,-26.63274451,19.499762000000004,0.15883141384499477,18.707324000000003,0.12758833087708293,18.245094,0.1279180778858094,17.801626,0.12308647132808706
276.88014634,-26.63308627,18.413984,0.038955836430501656,17.503568,0.01628095230629953,16.977207999999997,0.018603990163403118,16.431832,0.0219345251145312
276.88628052,-26.63324566,18.535303000000003,0.21885302853741823,17.806306,0.16347337520220226,17.378560999999998,0.1637390473436315,16.970119,0.1529010974453748
276.89938922,-26.62844791,19.313762000000004,0.036062453438444816,18.521324,0.02081015021570003,18.059093999999995,0.02267371661197167,17.611625999999998,0.02126289839132944
276.9005686,-26.63121407,19.243349000000002,0.1451732431820685,18.449798,0.11564500535691112,17.986962999999996,0.11600624487500662,17.542476999999998,0.11119566149809983
276.90351063,-26.63188099,17.133503,0.03573871116870333,15.736706,0.01562151798001718,14.945961,0.018029135447935378,14.228719000000002,0.02000141434999035
276.90872857,-26.62651824,19.514701000000002,0.036060530057113696,18.614302,0.017693079777133205,18.093386999999996,0.01985120714213622,17.594172999999998,0.021262175994004002
276.91000189,-26.62770858,18.710829,0.03544406951804491,17.872757999999997,0.01697159792123299,17.385723,0.019210801649072327,16.891517,0.01941809630216103
276.91261196,-26.63004593,19.349722,0.03574123405815754,18.468244,0.02000135715395333,17.957614,0.021933645957751758,17.460706,0.020617868755038675
276.91271158,-26.63168892,19.613451000000005,0.0384777988975461,18.434802,0.016972548188177283,17.762636999999998,0.01921211336631137,17.206923,0.020002994975753006
276.9142517,-26.6331422,17.357645,0.03544369444626223,15.66479,0.016279798033145252,14.713115,0.01860241180599978,13.612085,0.024084363724209117
276.91517454,-26.63167862,19.155911,0.15980765022989357,18.444722,0.12659301137108636,18.026657,0.12692536271368304,17.626503,0.12110447668026149
276.91704526,-26.63310198,19.255975000000003,0.035739422770940214,18.01945,0.016971687011019265,17.315824999999997,0.019210924626368194,16.624175,0.021261887028201424
276.9194719,-26.6316927,19.668755,0.03998973693336829,18.49901,0.039853123340586494,17.831684999999997,0.04085858691878612,17.231115,0.02640989511527829
276.92370218,-26.62772892,18.916498000000004,0.036414805889912416,18.204196,0.02954876159841559,17.785525999999997,0.030890161054937866,17.172354,0.08060539614690818
276.92574724,-26.62723475,19.455416,0.0416314262546937,18.616232,0.024189800495250057,18.128592,0.025811408814708274,17.527368,0.01942319108694552
276.93390409,-26.62829315,18.852984,0.03898680443432111,17.942568,0.04851154584220132,17.416207999999997,0.04934144556050218,16.959832,0.01888538906138817
276.93712842,-26.63320483,14.358601999999998,0.10006884837950321,13.210004,0.10073089091237108,12.554174000000001,0.10113969596553077,11.921945999999998,0.10129571568432695
276.94016795,-26.63214494,19.243423999999997,0.03896923222235717,18.199448,0.03417893269252274,17.600488,0.03534560262606934,17.265952,0.026407471669964922
276.94209464,-26.62737456,19.475833000000005,0.07163341706215054,18.535366,0.04081409756444457,17.992670999999998,0.04179994318177956,17.302809,0.020649586920807882
276.94553578,-26.62557685,17.370028,0.03606096282685752,16.446256,0.018440416481196948,15.912636000000003,0.020520148634939273,15.361044000000001,0.018870268678532375
276.94661657,-26.62930026,18.924851999999998,0.12870028071453457,18.054503999999998,0.11067048632765648,17.549923999999997,0.11104585584343073,17.064196,0.10822215048685735
276.95036888,-26.626844,19.030204,0.036407821247638535,18.053008000000002,0.020810236711772404,17.490348,0.022673840653934216,17.032892,0.020618371613684724
276.95210906,-26.62531721,19.500833,0.037172834220704776,18.560366000000002,0.02506196512646205,18.017671,0.026630049286473355,17.575809,0.02061992977679604
276.95373994,-26.6302623,18.207161,0.036407297345449854,16.661222000000002,0.020001529941481976,15.789407,0.021933892153468793,14.938752999999998,0.020618166746827905
276.95728328,-26.62586711,19.508057,0.17449277232023108,18.398414,0.12161956671522885,17.763758999999997,0.12196668991983016,17.148160999999998,0.11219729850580182
276.95947713,-26.63125997,17.877827000000003,0.03544335198595076,17.090954,0.015621421190147842,16.631749,0.018029004409561834,16.182370999999996,0.0188693190126194
276.96093332,-26.62571948,17.865869999999997,0.035739422770940214,16.53474,0.016971687011019265,15.77969,0.019210924626368194,15.045510000000002,0.018869759934879934
276.96098993,-26.6333355,18.603276,0.03716754718837389,18.008952,0.016972128210687075,17.654412,0.019211533645183042,17.193147999999997,0.019418920258345983
276.96172496,-26.62955667,19.054613,0.035444477200263516,18.180926,0.017692900723171427,17.674530999999998,0.019850957785457105,17.159748999999998,0.018869787068220987
276.97095868,-26.63351062,19.23999,0.036774896872731,18.17598,0.016972005185009815,17.566129999999998,0.01921136382457008,16.945269999999997,0.018870268678532375
276.97126355,-26.6318024,18.285449,0.035739050798811095,17.157998,0.016279890908725402,16.513663,0.018602538805227633,15.900776999999998,0.018869603917411725
